mgra,msa,taz,nevshuttle_flag,cbshuttle_flag,op_nevshuttle_flag,op_cbshuttle_flag
13468,4,1694,1,0,2025,2016
13469,4,1713,1,0,2025,2016
13470,4,1713,1,0,2025,2016
13471,4,1556,0,0,0,2016
13472,4,1556,0,0,0,2016
13473,4,1558,0,0,0,2016
13474,4,1558,0,0,0,2016
13475,4,1556,0,0,0,2016
13476,4,1556,0,0,0,2016
13477,4,1558,0,0,0,2016
13478,4,1558,0,0,0,2016
13479,4,1556,0,0,0,2016
13480,4,1558,0,0,0,2016
13481,4,1558,0,0,0,2016
13482,4,1598,0,0,0,2016
13483,4,1598,0,0,0,2016
13484,4,1598,0,0,0,2016
13485,4,1615,0,0,0,2016
13486,4,1598,0,0,0,2016
13487,4,1588,0,0,0,2016
13488,4,1588,0,0,0,2016
13489,4,1588,0,0,0,2016
13490,4,1588,0,0,0,2016
13491,4,1615,0,0,0,2016
13492,4,1615,0,0,0,2016
13493,4,1615,0,0,0,2016
13494,4,1615,0,0,0,2016
13495,4,1653,0,0,0,2016
13496,4,1653,0,0,0,2016
13497,4,1653,0,0,0,2016
13498,4,1653,0,0,0,2016
13499,4,1653,0,0,0,2016
13500,4,1653,0,0,0,2016
13501,4,1653,0,0,0,2016
13502,4,1548,0,0,0,2016
13503,4,1549,0,0,0,2016
13504,4,1549,0,0,0,2016
13505,4,1550,0,0,0,2016
13506,4,1549,0,0,0,2016
13507,4,1548,0,0,0,2016
13508,4,1549,0,0,0,2016
13509,4,1549,0,0,0,2016
13510,4,1549,0,0,0,2016
13511,4,1549,0,0,0,2016
13512,4,1548,0,0,0,2016
13513,4,1548,0,0,0,2016
13514,4,1549,0,0,0,2016
13515,4,1549,0,0,0,2016
13516,4,1549,0,0,0,2016
13517,4,1593,0,0,0,2016
13518,4,1549,0,0,0,2016
13519,4,1549,0,0,0,2016
13520,4,1549,0,0,0,2016
13521,4,1593,0,0,0,2016
13522,4,1593,0,0,0,2016
13523,4,1549,0,0,0,2016
13524,4,1593,0,0,0,2016
13525,4,1593,0,0,0,2016
13526,4,1551,0,0,0,2016
13527,4,1551,0,0,0,2016
13528,4,1553,0,0,0,2016
13529,4,1553,0,0,0,2016
13530,4,1551,0,0,0,2016
13531,4,1553,0,0,0,2016
13532,4,1553,0,0,0,2016
13533,4,1553,0,0,0,2016
13534,4,1553,0,0,0,2016
13535,4,1553,0,0,0,2016
13536,4,1553,0,0,0,2016
13537,4,1587,0,0,0,2016
13538,4,1587,0,0,0,2016
13539,4,1587,0,0,0,2016
13540,4,1587,0,0,0,2016
13541,4,1587,0,0,0,2016
13542,4,1587,0,0,0,2016
13543,4,1587,0,0,0,2016
13544,4,1587,0,0,0,2016
13545,4,1618,0,0,0,2016
13546,4,1618,0,0,0,2016
13547,4,1618,0,0,0,2016
13548,4,1618,0,0,0,2016
13549,4,1618,1,0,2025,2016
13550,4,1618,0,0,0,2016
13551,4,1618,0,0,0,2016
13552,4,1618,0,0,0,2016
13553,4,1630,0,0,0,2016
13554,4,1630,0,0,0,2016
13555,4,1630,0,0,0,2016
13556,4,1635,0,0,0,2016
13557,4,1619,0,0,0,2016
13558,4,1619,0,0,0,2016
13559,4,1619,0,0,0,2016
13560,4,1619,0,0,0,2016
13561,4,1619,0,0,0,2016
13562,4,1619,0,0,0,2016
13563,4,1619,0,0,0,2016
13564,4,1619,0,0,0,2016
13565,4,1619,0,0,0,2016
13566,4,1619,0,0,0,2016
13567,4,1677,0,0,0,2016
13568,4,1677,0,0,0,2016
13569,4,1677,0,0,0,2016
13570,4,1677,0,0,0,2016
13571,4,1698,0,0,0,2016
13572,4,1677,0,0,0,2016
13573,4,1679,0,0,0,2016
13574,4,1679,0,0,0,2016
13575,4,1679,0,0,0,2016
13576,4,1679,0,0,0,2016
13577,4,1603,0,0,0,2016
13578,4,1605,0,0,0,2016
13579,4,1605,0,0,0,2016
13580,4,1605,0,0,0,2016
13581,4,1605,0,0,0,2016
13582,4,1603,0,0,0,2016
13583,4,1605,0,0,0,2016
13584,4,1605,0,0,0,2016
13585,4,1605,0,0,0,2016
13586,4,1603,0,0,0,2016
13587,4,1605,0,0,0,2016
13588,4,1605,0,0,0,2016
13589,4,1605,0,0,0,2016
13590,4,1605,0,0,0,2016
13591,4,1605,0,0,0,2016
13592,4,1605,0,0,0,2016
13593,4,1605,0,0,0,2016
13594,4,1603,0,0,0,2016
13595,4,1605,0,0,0,2016
13596,4,1605,0,0,0,2016
13597,4,1652,0,0,0,2016
13598,4,1652,0,0,0,2016
13599,4,1603,0,0,0,2016
13600,4,1603,0,0,0,2016
13601,4,1652,0,0,0,2016
13602,4,1603,0,0,0,2016
13603,4,1652,0,0,0,2016
13604,4,1652,0,0,0,2016
13605,4,1677,0,0,0,2016
13606,4,1652,0,0,0,2016
13607,4,1603,0,0,0,2016
13608,4,1652,0,0,0,2016
13609,4,1677,0,0,0,2016
13610,4,1635,0,0,0,2016
13611,4,1635,0,0,0,2016
13612,4,1635,0,0,0,2016
13613,4,1635,0,0,0,2016
13614,4,1635,0,0,0,2016
13615,4,1635,0,0,0,2016
13616,4,1635,0,0,0,2016
13617,4,1635,0,0,0,2016
13618,4,1635,0,0,0,2016
13619,4,1635,0,0,0,2016
13620,4,1635,0,0,0,2016
13621,4,1635,0,0,0,2016
13622,4,1635,0,0,0,2016
13623,4,1635,0,0,0,2016
13624,4,1635,0,0,0,2016
13625,4,1658,0,0,0,2016
13626,4,1658,0,0,0,2016
13627,4,1658,0,0,0,2016
13628,4,1658,0,0,0,2016
13629,4,1658,0,0,0,2016
13630,4,1658,0,0,0,2016
13631,4,1658,0,0,0,2016
13632,4,1658,0,0,0,2016
13633,4,1658,0,0,0,2016
13634,4,1528,1,0,2025,2016
13635,4,1534,1,0,2025,2016
13636,4,1528,1,0,2025,2016
13637,4,1528,1,0,2025,2016
13638,4,1534,1,0,2025,2016
13639,4,1528,1,0,2025,2016
13640,4,1528,1,0,2025,2016
13641,4,1528,1,0,2025,2016
13642,4,1528,1,0,2025,2016
13643,4,1534,1,0,2025,2016
13644,4,1528,1,0,2025,2016
13645,4,1528,1,0,2025,2016
13646,4,1528,1,0,2025,2016
13647,4,1534,1,0,2025,2016
13648,4,1595,1,0,2025,2016
13649,4,1595,1,0,2025,2016
13650,4,1531,1,0,2025,2016
13651,4,1531,1,0,2025,2016
13652,4,1531,1,0,2025,2016
13653,4,1531,1,0,2025,2016
13654,4,1533,1,0,2025,2016
13655,4,1533,1,0,2025,2016
13656,4,1533,1,0,2025,2016
13657,4,1546,1,0,2025,2016
13658,4,1546,1,0,2025,2016
13659,4,1546,1,0,2025,2016
13660,4,1546,1,0,2025,2016
13661,4,1533,1,0,2025,2016
13662,4,1533,1,0,2025,2016
13663,4,1546,1,0,2025,2016
13664,4,1546,1,0,2025,2016
13665,4,1546,1,0,2025,2016
13666,4,1533,1,0,2025,2016
13667,4,1533,1,0,2025,2016
13668,4,1546,1,0,2025,2016
13669,4,1546,1,0,2025,2016
13670,4,1569,1,0,2025,2016
13671,4,1569,1,0,2025,2016
13672,4,1573,1,0,2025,2016
13673,4,1573,1,0,2025,2016
13674,4,1573,1,0,2025,2016
13675,4,1569,1,0,2025,2016
13676,4,1569,1,0,2025,2016
13677,4,1573,1,0,2025,2016
13678,4,1573,1,0,2025,2016
13679,4,1573,1,0,2025,2016
13680,4,1573,1,0,2025,2016
13681,4,1569,1,0,2025,2016
13682,4,1569,1,0,2025,2016
13683,4,1573,1,0,2025,2016
13684,4,1573,1,0,2025,2016
13685,4,1595,1,0,2025,2016
13686,4,1595,1,0,2025,2016
13687,4,1595,1,0,2025,2016
13688,4,1595,1,0,2025,2016
13689,4,1595,1,0,2025,2016
13690,4,1595,1,0,2025,2016
13691,4,1595,1,0,2025,2016
13692,4,1595,1,0,2025,2016
13693,4,1595,1,0,2025,2016
13694,4,1595,1,0,2025,2016
13695,4,1564,1,0,2025,2016
13696,4,1565,1,0,2025,2016
13697,4,1565,1,0,2025,2016
13698,4,1564,1,0,2025,2016
13699,4,1565,1,0,2025,2016
13700,4,1565,1,0,2025,2016
13701,4,1564,1,0,2025,2016
13702,4,1564,1,0,2025,2016
13703,4,1579,1,0,2025,2016
13704,4,1565,1,0,2025,2016
13705,4,1565,1,0,2025,2016
13706,4,1565,1,0,2025,2016
13707,4,1565,1,0,2025,2016
13708,4,1564,1,0,2025,2016
13709,4,1564,1,0,2025,2016
13710,4,1591,1,0,2025,2016
13711,4,1591,1,0,2025,2016
13712,4,1591,1,0,2025,2016
13713,4,1591,1,0,2025,2016
13714,4,1564,1,0,2025,2016
13715,4,1579,1,0,2025,2016
13716,4,1564,1,0,2025,2016
13717,4,1591,1,0,2025,2016
13718,4,1591,1,0,2025,2016
13719,4,1591,1,0,2025,2016
13720,4,1579,1,0,2025,2016
13721,4,1591,1,0,2025,2016
13722,4,1564,1,0,2025,2016
13723,4,1564,1,0,2025,2016
13724,4,1535,0,0,0,2016
13725,4,1537,0,0,0,2016
13726,4,1538,0,0,0,2016
13727,4,1539,0,0,0,2016
13728,4,1539,0,0,0,2016
13729,4,1535,0,0,0,2016
13730,4,1537,0,0,0,2016
13731,4,1535,0,0,0,2016
13732,4,1535,0,0,0,2016
13733,4,1539,0,0,0,2016
13734,4,1538,0,0,0,2016
13735,4,1538,0,0,0,2016
13736,4,1535,0,0,0,2016
13737,4,1535,0,0,0,2016
13738,4,1557,0,0,0,2016
13739,4,1557,0,0,0,2016
13740,4,1557,0,0,0,2016
13741,4,1557,0,0,0,2016
13742,4,1557,0,0,0,2016
13743,4,1557,0,0,0,2016
13744,4,1535,0,0,0,2016
13745,4,1538,0,0,0,2016
13746,4,1566,0,0,0,2016
13747,4,1566,0,0,0,2016
13748,4,1566,0,0,0,2016
13749,4,1566,0,0,0,2016
13750,4,1570,0,0,0,2016
13751,4,1570,0,0,0,2016
13752,4,1571,0,0,0,2016
13753,4,1571,0,0,0,2016
13754,4,1566,0,0,0,2016
13755,4,1566,0,0,0,2016
13756,4,1571,0,0,0,2016
13757,4,1571,0,0,0,2016
13758,4,1566,0,0,0,2016
13759,4,1566,0,0,0,2016
13760,4,1570,0,0,0,2016
13761,4,1570,0,0,0,2016
13762,4,1571,0,0,0,2016
13763,4,1571,0,0,0,2016
13764,4,1566,0,0,0,2016
13765,4,1566,0,0,0,2016
13766,4,1570,0,0,0,2016
13767,4,1592,0,0,0,2016
13768,4,1594,0,0,0,2016
13769,4,1571,0,0,0,2016
13770,4,1594,0,0,0,2016
13771,4,1571,0,0,0,2016
13772,4,1594,0,0,0,2016
13773,4,1571,0,0,0,2016
13774,4,1571,0,0,0,2016
13775,4,1571,0,0,0,2016
13776,4,1571,0,0,0,2016
13777,4,1594,0,0,0,2016
13778,4,1594,0,0,0,2016
13779,4,1571,0,0,0,2016
13780,4,1594,0,0,0,2016
13781,4,1594,0,0,0,2016
13782,4,1393,1,0,2025,2016
13783,4,1393,1,0,2025,2016
13784,4,1393,1,0,2025,2016
13785,4,1393,1,0,2025,2016
13786,4,1393,1,0,2025,2016
13787,4,1393,1,0,2025,2016
13788,4,1393,1,0,2025,2016
13789,4,1438,1,0,2025,2016
13790,4,1438,1,0,2025,2016
13791,4,1438,1,0,2025,2016
13792,4,1438,1,0,2025,2016
13793,4,1438,1,0,2025,2016
13794,4,1395,0,0,0,2016
13795,4,1395,0,0,0,2016
13796,4,1395,0,0,0,2016
13797,4,1395,0,0,0,2016
13798,4,1395,0,0,0,2016
13799,4,1395,0,0,0,2016
13800,4,1426,0,0,0,2016
13801,4,1426,0,0,0,2016
13802,4,1426,0,0,0,2016
13803,4,1426,0,0,0,2016
13804,4,1426,0,0,0,2016
13805,4,1426,0,0,0,2016
13806,4,1426,0,0,0,2016
13807,4,1426,0,0,0,2016
13808,4,1426,0,0,0,2016
13809,4,1426,0,0,0,2016
13810,4,1390,0,0,0,2016
13811,4,1367,0,0,0,2016
13812,4,1367,0,0,0,2016
13813,4,1400,0,0,0,2016
13814,4,1400,0,0,0,2016
13815,4,1434,0,0,0,2016
13816,4,1434,0,0,0,2016
13817,4,1434,0,0,0,2016
13818,4,1390,0,0,0,2016
13819,4,1390,0,0,0,2016
13820,4,1390,0,0,0,2016
13821,4,1390,0,0,0,2016
13822,4,1390,0,0,0,2016
13823,4,1390,0,0,0,2016
13824,4,1390,0,0,0,2016
13825,4,1390,0,0,0,2016
13826,4,1390,0,0,0,2016
13827,4,1421,0,0,0,2016
13828,4,1390,0,0,0,2016
13829,4,1421,0,0,0,2016
13830,4,1445,0,0,0,2016
13831,4,1445,0,0,0,2016
13832,4,1448,0,0,0,2016
13833,4,1400,0,0,0,2016
13834,4,1426,0,0,0,2016
13835,4,1426,0,0,0,2016
13836,4,1465,1,0,2025,2016
13837,4,1465,1,0,2025,2016
13838,4,1465,1,0,2025,2016
13839,4,1465,1,0,2025,2016
13840,4,1465,1,0,2025,2016
13841,4,1465,1,0,2025,2016
13842,4,1465,1,0,2025,2016
13843,4,1465,1,0,2025,2016
13844,4,1465,1,0,2025,2016
13845,4,1465,1,0,2025,2016
13846,4,1465,1,0,2025,2016
13847,4,1491,1,0,2025,2016
13848,4,1491,1,0,2025,2016
13849,4,1491,1,0,2025,2016
13850,4,1491,1,0,2025,2016
13851,4,1491,1,0,2025,2016
13852,4,1491,1,0,2025,2016
13853,4,1491,1,0,2025,2016
13854,4,1491,1,0,2025,2016
13855,4,1491,1,0,2025,2016
13856,4,1491,1,0,2025,2016
13857,4,1464,0,0,0,2016
13858,4,1464,0,0,0,2016
13859,4,1464,0,0,0,2016
13860,4,1464,0,0,0,2016
13861,4,1464,0,0,0,2016
13862,4,1464,0,0,0,2016
13863,4,1464,0,0,0,2016
13864,4,1464,0,0,0,2016
13865,4,1464,0,0,0,2016
13866,4,1464,0,0,0,2016
13867,4,1464,0,0,0,2016
13868,4,1464,0,0,0,2016
13869,4,1464,0,0,0,2016
13870,4,1464,0,0,0,2016
13871,4,1492,0,0,0,2016
13872,4,1492,0,0,0,2016
13873,4,1492,0,0,0,2016
13874,4,1492,0,0,0,2016
13875,4,1492,0,0,0,2016
13876,4,1451,0,0,0,2016
13877,4,1453,0,0,0,2016
13878,4,1453,0,0,0,2016
13879,4,1463,0,0,0,2016
13880,4,1463,0,0,0,2016
13881,4,1453,0,0,0,2016
13882,4,1453,0,0,0,2016
13883,4,1463,0,0,0,2016
13884,4,1463,0,0,0,2016
13885,4,1453,0,0,0,2016
13886,4,1463,0,0,0,2016
13887,4,1463,0,0,0,2016
13888,4,1453,0,0,0,2016
13889,4,1453,0,0,0,2016
13890,4,1463,0,0,0,2016
13891,4,1463,0,0,0,2016
13892,4,1453,0,0,0,2016
13893,4,1453,0,0,0,2016
13894,4,1453,0,0,0,2016
13895,4,1463,0,0,0,2016
13896,4,1463,0,0,0,2016
13897,4,1463,0,0,0,2016
13898,4,1453,0,0,0,2016
13899,4,1453,0,0,0,2016
13900,4,1453,0,0,0,2016
13901,4,1493,0,0,0,2016
13902,4,1493,0,0,0,2016
13903,4,1453,0,0,0,2016
13904,4,1493,0,0,0,2016
13905,4,1453,0,0,0,2016
13906,4,1493,0,0,0,2016
13907,4,1453,0,0,0,2016
13908,4,1451,0,0,0,2016
13909,4,1501,0,0,0,2016
13910,4,1501,0,0,0,2016
13911,4,1501,0,0,0,2016
13912,4,1505,0,0,0,2016
13913,4,1501,0,0,0,2016
13914,4,1516,0,0,0,2016
13915,4,1516,0,0,0,2016
13916,4,1518,0,0,0,2016
13917,4,1518,0,0,0,2016
13918,4,1516,0,0,0,2016
13919,4,1518,0,0,0,2016
13920,4,1518,0,0,0,2016
13921,4,1452,0,0,0,2016
13922,4,1452,0,0,0,2016
13923,4,1452,0,0,0,2016
13924,4,1452,0,0,0,2016
13925,4,1452,0,0,0,2016
13926,4,1452,0,0,0,2016
13927,4,1483,0,0,0,2016
13928,4,1483,0,0,0,2016
13929,4,1490,0,0,0,2016
13930,4,1490,0,0,0,2016
13931,4,1490,0,0,0,2016
13932,4,1490,0,0,0,2016
13933,4,1490,0,0,0,2016
13934,4,1506,0,0,0,2016
13935,4,1506,0,0,0,2016
13936,4,1508,0,0,0,2016
13937,4,1506,0,0,0,2016
13938,4,1508,0,0,0,2016
13939,4,1506,0,0,0,2016
13940,4,1521,0,0,0,2016
13941,4,1521,0,0,0,2016
13942,4,1521,0,0,0,2016
13943,4,1508,0,0,0,2016
13944,4,1508,0,0,0,2016
13945,4,1521,0,0,0,2016
13946,4,1521,0,0,0,2016
13947,4,1521,0,0,0,2016
13948,4,1521,0,0,0,2016
13949,4,1503,0,0,0,2016
13950,4,1503,0,0,0,2016
13951,4,1503,0,0,0,2016
13952,4,1503,0,0,0,2016
13953,4,1503,0,0,0,2016
13954,4,1503,0,0,0,2016
13955,4,1503,0,0,0,2016
13956,4,1519,0,0,0,2016
13957,4,1519,0,0,0,2016
13958,4,1519,0,0,0,2016
13959,4,1520,0,0,0,2016
13960,4,1520,0,0,0,2016
13961,4,1520,0,0,0,2016
13962,4,1519,0,0,0,2016
13963,4,1519,0,0,0,2016
13964,4,1520,0,0,0,2016
13965,4,1520,0,0,0,2016
13966,4,1520,0,0,0,2016
13967,4,1351,1,0,2025,2016
13968,4,1351,1,0,2025,2016
13969,4,1397,1,0,2025,2016
13970,4,1397,1,0,2025,2016
13971,4,1397,1,0,2025,2016
13972,4,1397,1,0,2025,2016
13973,4,1397,1,0,2025,2016
13974,4,1397,1,0,2025,2016
13975,4,1424,1,0,2025,2016
13976,4,1351,1,0,2025,2016
13977,4,1405,1,0,2025,2016
13978,4,1405,1,0,2025,2016
13979,4,1405,1,0,2025,2016
13980,4,1405,1,0,2025,2016
13981,4,1405,1,0,2025,2016
13982,4,1405,1,0,2025,2016
13983,4,1405,1,0,2025,2016
13984,4,1423,1,0,2025,2016
13985,4,1423,1,0,2025,2016
13986,4,1423,1,0,2025,2016
13987,4,1423,1,0,2025,2016
13988,4,1423,1,0,2025,2016
13989,4,1423,1,0,2025,2016
13990,4,1423,1,0,2025,2016
13991,4,1423,1,0,2025,2016
13992,4,1447,1,0,2025,2016
13993,4,1447,1,0,2025,2016
13994,4,1447,1,0,2025,2016
13995,4,1447,1,0,2025,2016
13996,4,1447,1,0,2025,2016
13997,4,1447,1,0,2025,2016
13998,4,1447,1,0,2025,2016
13999,4,1447,1,0,2025,2016
14000,4,1447,1,0,2025,2016
14001,4,1397,1,0,2025,2016
14002,4,1397,1,0,2025,2016
14003,4,1397,1,0,2025,2016
14004,4,1424,1,0,2025,2016
14005,4,1424,1,0,2025,2016
14006,4,1424,1,0,2025,2016
14007,4,1424,1,0,2025,2016
14008,4,1424,1,0,2025,2016
14009,4,1424,1,0,2025,2016
14010,4,1449,1,0,2025,2016
14011,4,1449,1,0,2025,2016
14012,4,1449,1,0,2025,2016
14013,4,1449,1,0,2025,2016
14014,4,1468,1,0,2025,2016
14015,4,1468,1,0,2025,2016
14016,4,1468,1,0,2025,2016
14017,4,1468,1,0,2025,2016
14018,4,1468,1,0,2025,2016
14019,4,1468,1,0,2025,2016
14020,4,1468,1,0,2025,2016
14021,4,1468,1,0,2025,2016
14022,4,1488,1,0,2025,2016
14023,4,1488,1,0,2025,2016
14024,4,1488,1,0,2025,2016
14025,4,1488,1,0,2025,2016
14026,4,1498,1,0,2025,2016
14027,4,1498,1,0,2025,2016
14028,4,1498,1,0,2025,2016
14029,4,1469,1,0,2025,2016
14030,4,1469,1,0,2025,2016
14031,4,1469,1,0,2025,2016
14032,4,1469,1,0,2025,2016
14033,4,1469,1,0,2025,2016
14034,4,1469,1,0,2025,2016
14035,4,1469,1,0,2025,2016
14036,4,1469,1,0,2025,2016
14037,4,1469,1,0,2025,2016
14038,4,1469,1,0,2025,2016
14039,4,1469,1,0,2025,2016
14040,4,1469,1,0,2025,2016
14041,4,1469,1,0,2025,2016
14042,4,1469,1,0,2025,2016
14043,4,1469,1,0,2025,2016
14044,4,1494,1,0,2025,2016
14045,4,1494,1,0,2025,2016
14046,4,1494,1,0,2025,2016
14047,4,1494,1,0,2025,2016
14048,4,1494,1,0,2025,2016
14049,4,1494,1,0,2025,2016
14050,4,1494,1,0,2025,2016
14051,4,1494,1,0,2025,2016
14052,4,1494,1,0,2025,2016
14053,4,1494,1,0,2025,2016
14054,4,1494,1,0,2025,2016
14055,4,1494,1,0,2025,2016
14056,4,1494,1,0,2025,2016
14057,4,1494,1,0,2025,2016
14058,4,1494,1,0,2025,2016
14059,4,1513,1,0,2025,2016
14060,4,1513,1,0,2025,2016
14061,4,1513,1,0,2025,2016
14062,4,1513,1,0,2025,2016
14063,4,1513,1,0,2025,2016
14064,4,1513,1,0,2025,2016
14065,4,1513,1,0,2025,2016
14066,4,1513,1,0,2025,2016
14067,4,1513,1,0,2025,2016
14068,4,1513,1,0,2025,2016
14069,4,1494,1,0,2025,2016
14070,4,773,0,0,0,2016
14071,4,773,0,0,0,2016
14072,4,773,0,0,0,2016
14073,4,755,0,0,0,2016
14074,4,790,0,0,0,2016
14075,4,773,0,0,0,2016
14076,4,790,0,0,0,2016
14077,4,798,0,0,0,2016
14078,4,798,0,0,0,2016
14079,4,813,0,0,0,2016
14080,4,798,0,0,0,2016
14081,4,813,0,0,0,2016
14082,4,813,0,0,0,2016
14083,4,790,0,0,0,2016
14084,4,813,0,0,0,2016
14085,4,813,0,0,0,2016
14086,4,813,0,0,0,2016
14087,4,813,0,0,0,2016
14088,4,721,0,0,0,2016
14089,4,721,0,0,0,2016
14090,4,721,0,0,0,2016
14091,4,721,0,0,0,2016
14092,4,755,0,0,0,2016
14093,4,755,0,0,0,2016
14094,4,755,0,0,0,2016
14095,4,765,0,0,0,2016
14096,4,765,0,0,0,2016
14097,4,755,0,0,0,2016
14098,4,761,0,0,0,2016
14099,4,761,0,0,0,2016
14100,4,761,0,0,0,2016
14101,4,761,0,0,0,2016
14102,4,761,0,0,0,2016
14103,4,786,0,0,0,2016
14104,4,786,0,0,0,2016
14105,4,761,0,0,0,2016
14106,4,786,0,0,0,2016
14107,4,761,0,0,0,2016
14108,4,761,0,0,0,2016
14109,4,761,0,0,0,2016
14110,4,709,0,0,0,2016
14111,4,709,0,0,0,2016
14112,4,731,0,0,0,2016
14113,4,731,0,0,0,2016
14114,4,744,0,0,0,2016
14115,4,731,0,0,0,2016
14116,4,731,0,0,0,2016
14117,4,731,0,0,0,2016
14118,4,1310,0,0,0,2016
14119,4,1310,0,0,0,2016
14120,4,1310,0,0,0,2016
14121,4,1334,0,0,0,2016
14122,4,1324,0,0,0,2016
14123,4,1310,0,0,0,2016
14124,4,1334,0,0,0,2016
14125,4,1338,0,0,0,2016
14126,4,1338,0,0,0,2016
14127,4,1334,0,0,0,2016
14128,4,1334,0,0,0,2016
14129,4,1338,0,0,0,2016
14130,4,1367,0,0,0,2016
14131,4,1283,0,0,0,2016
14132,4,1284,0,0,0,2016
14133,4,1284,0,0,0,2016
14134,4,1284,0,0,0,2016
14135,4,1284,0,0,0,2016
14136,4,1284,0,0,0,2016
14137,4,1338,0,0,0,2016
14138,4,1338,0,0,0,2016
14139,4,1283,0,0,0,2016
14140,4,1283,0,0,0,2016
14141,4,1308,0,0,0,2016
14142,4,1308,0,0,0,2016
14143,4,1283,0,0,0,2016
14144,4,1308,0,0,0,2016
14145,4,1334,0,0,0,2016
14146,4,1283,0,0,0,2016
14147,4,1283,0,0,0,2016
14148,4,1324,0,0,0,2016
14149,4,1324,0,0,0,2016
14150,4,1324,0,0,0,2016
14151,4,1324,0,0,0,2016
14152,4,1334,0,0,0,2016
14153,4,1324,0,0,0,2016
14154,4,1334,0,0,0,2016
14155,4,1324,0,0,0,2016
14156,4,815,0,0,0,2016
14157,4,815,0,0,0,2016
14158,4,831,0,0,0,2016
14159,4,831,0,0,0,2016
14160,4,815,0,0,0,2016
14161,4,831,0,0,0,2016
14162,4,843,0,0,0,2016
14163,4,815,0,0,0,2016
14164,4,831,0,0,0,2016
14165,4,843,0,0,0,2016
14166,4,854,0,0,0,2016
14167,4,815,0,0,0,2016
14168,4,843,0,0,0,2016
14169,4,854,0,0,0,2016
14170,4,843,0,0,0,2016
14171,4,815,0,0,0,2016
14172,4,843,0,0,0,2016
14173,4,854,0,0,0,2016
14174,4,882,0,0,0,2016
14175,4,882,0,0,0,2016
14176,4,893,0,0,0,2016
14177,4,882,0,0,0,2016
14178,4,893,0,0,0,2016
14179,4,893,0,0,0,2016
14180,4,893,0,0,0,2016
14181,4,893,0,0,0,2016
14182,4,904,0,0,0,2016
14183,4,904,0,0,0,2016
14184,4,873,0,0,0,2016
14185,4,873,0,0,0,2016
14186,4,873,0,0,0,2016
14187,4,884,0,0,0,2016
14188,4,884,0,0,0,2016
14189,4,884,0,0,0,2016
14190,4,884,0,0,0,2016
14191,4,884,0,0,0,2016
14192,4,904,0,0,0,2016
14193,4,904,0,0,0,2016
14194,4,884,0,0,0,2016
14195,4,904,0,0,0,2016
14196,4,904,0,0,0,2016
14197,4,904,0,0,0,2016
14198,4,884,0,0,0,2016
14199,4,1188,0,0,0,2016
14200,4,1188,0,0,0,2016
14201,4,1209,0,0,0,2016
14202,4,1233,0,0,0,2016
14203,4,1233,0,0,0,2016
14204,4,1233,0,0,0,2016
14205,4,1233,0,0,0,2016
14206,4,1160,0,0,0,2016
14207,4,1170,0,0,0,2016
14208,4,1182,0,0,0,2016
14209,4,1182,0,0,0,2016
14210,4,1188,0,0,0,2016
14211,4,1188,0,0,0,2016
14212,4,1188,0,0,0,2016
14213,4,1201,0,0,0,2016
14214,4,1209,0,0,0,2016
14215,4,1182,0,0,0,2016
14216,4,1233,0,0,0,2016
14217,4,1201,0,0,0,2016
14218,4,1182,0,0,0,2016
14219,4,1182,0,0,0,2016
14220,4,1201,0,0,0,2016
14221,4,1182,0,0,0,2016
14222,4,1182,0,0,0,2016
14223,4,1182,0,0,0,2016
14224,4,1260,0,0,0,2016
14225,4,1260,0,0,0,2016
14226,4,1260,0,0,0,2016
14227,4,1260,0,0,0,2016
14228,4,1260,0,0,0,2016
14229,4,1260,0,0,0,2016
14230,4,1260,0,0,0,2016
14231,4,1260,0,0,0,2016
14232,4,1260,0,0,0,2016
14233,4,1280,0,0,0,2016
14234,4,1280,0,0,0,2016
14235,4,1280,0,0,0,2016
14236,4,1314,1,0,2025,2016
14237,4,1320,1,0,2025,2016
14238,4,1314,1,0,2025,2016
14239,4,1346,1,0,2025,2016
14240,4,1351,1,0,2025,2016
14241,4,1351,1,0,2025,2016
14242,4,1351,1,0,2025,2016
14243,4,944,1,0,2025,2016
14244,4,944,1,0,2025,2016
14245,4,944,1,0,2025,2016
14246,4,944,1,0,2025,2016
14247,4,944,1,0,2025,2016
14248,4,1049,1,0,2025,2016
14249,4,1046,1,0,2025,2016
14250,4,1049,1,0,2025,2016
14251,4,1046,1,0,2025,2016
14252,4,1046,1,0,2025,2016
14253,4,1046,1,0,2025,2016
14254,4,1049,1,0,2025,2016
14255,4,1049,1,0,2025,2016
14256,4,1147,1,0,2025,2016
14257,4,1147,1,0,2025,2016
14258,4,1186,1,0,2025,2016
14259,4,1147,1,0,2025,2016
14260,4,1147,1,0,2025,2016
14261,4,1186,1,0,2025,2016
14262,4,1186,1,0,2025,2016
14263,4,1147,1,0,2025,2016
14264,4,1186,1,0,2025,2016
14265,4,1266,1,0,2025,2016
14266,4,1276,1,0,2025,2016
14267,4,1266,1,0,2025,2016
14268,4,1266,1,0,2025,2016
14269,4,1276,1,0,2025,2016
14270,4,1276,1,0,2025,2016
14271,4,1276,1,0,2025,2016
14272,4,1266,1,0,2025,2016
14273,4,1276,1,0,2025,2016
14274,4,1323,1,0,2025,2016
14275,4,1345,1,0,2025,2016
14276,4,1345,1,0,2025,2016
14277,4,1345,1,0,2025,2016
