mgra,msa,taz
17977,5,890
17978,5,890
17979,5,868
17980,5,890
17981,5,890
17982,4,1097
17983,4,1097
17984,4,1097
17985,4,1100
17986,4,1124
17987,4,1124
17988,4,1100
17989,4,1124
17990,4,1124
17991,4,1150
17992,4,1119
17993,4,1124
17994,4,1150
17995,4,1124
17996,4,1185
17997,4,1124
17998,4,1185
17999,4,1227
18000,4,1234
18001,4,1150
18002,4,1250
18003,4,1234
18004,4,1245
18005,4,1227
18006,4,1282
18007,4,1282
18008,4,1250
18009,4,1227
18010,4,1250
18011,4,1282
18012,4,1282
18013,4,1250
18014,4,1282
18015,4,1090
18016,4,1090
18017,4,1090
18018,4,1090
18019,4,1090
18020,4,1132
18021,4,1090
18022,4,1090
18023,4,1132
18024,4,1132
18025,4,1132
18026,4,1258
18027,4,1258
18028,4,1258
18029,4,1120
18030,4,1207
18031,4,1207
18032,4,1207
18033,4,1207
18034,4,1207
18035,4,1105
18036,4,1105
18037,4,1119
18038,4,1106
18039,4,1106
18040,4,1191
18041,4,1191
18042,4,1216
18043,4,1191
18044,4,1119
18045,4,1216
18046,4,1216
18047,4,1216
18048,4,1245
18049,4,1216
18050,4,1216
18051,4,1245
18052,4,1245
18053,4,1245
18054,4,1245
18055,4,1325
18056,4,1325
18057,4,1326
18058,4,1326
18059,4,1326
18060,4,1325
18061,4,1349
18062,4,1349
18063,4,1325
18064,4,1359
18065,4,1349
18066,4,1349
18067,4,1349
18068,4,1359
18069,4,1349
18070,4,1349
18071,4,1286
18072,4,1286
18073,4,1326
18074,4,1326
18075,4,1332
18076,4,1332
18077,4,1332
18078,4,1326
18079,4,1332
18080,4,1332
18081,4,1332
18082,4,1326
18083,4,1349
18084,4,1286
18085,4,1286
18086,4,1286
18087,4,1286
18088,4,1286
18089,4,1286
18090,4,1286
18091,4,1258
18092,4,1279
18093,4,1258
18094,4,1279
18095,4,1279
18096,4,1258
18097,4,1258
18098,4,1279
18099,4,1279
18100,4,1279
18101,4,1279
18102,4,1279
18103,4,1279
18104,4,1279
18105,4,1279
18106,4,1279
18107,4,1360
18108,4,1360
18109,4,1382
18110,4,1382
18111,4,1360
18112,4,1382
18113,4,1388
18114,4,1312
18115,4,1312
18116,4,1312
18117,4,1312
18118,4,1312
18119,4,1360
18120,4,1360
18121,4,1360
18122,4,1360
18123,4,1431
18124,4,1431
18125,4,1431
18126,4,1431
18127,4,1431
18128,4,1431
18129,4,1431
18130,4,1431
18131,4,1431
18132,4,1431
18133,4,1431
18134,4,1391
18135,4,1398
18136,4,1391
18137,4,1398
18138,4,1398
18139,4,1391
18140,4,1398
18141,4,1391
18142,4,1391
18143,4,1391
18144,4,1391
18145,4,1398
18146,4,1391
18147,4,1398
18148,4,1398
18149,4,1398
18150,4,1391
18151,4,1391
18152,4,1391
18153,4,1398
18154,4,1398
18155,4,1391
18156,4,1392
18157,4,1391
18158,4,1391
18159,4,1391
18160,4,1392
18161,4,1392
18162,4,1392
18163,4,1391
18164,4,1391
18165,4,1391
18166,4,1391
18167,4,1391
18168,4,1391
18169,5,799
18170,5,826
18171,5,826
18172,5,826
18173,5,842
18174,5,799
18175,5,799
18176,5,844
18177,5,844
18178,5,799
18179,5,1052
18180,5,1052
18181,5,842
18182,5,842
18183,5,842
18184,5,881
18185,5,881
18186,5,881
18187,5,907
18188,5,907
18189,5,925
18190,5,907
18191,5,931
18192,5,936
18193,5,907
18194,5,931
18195,5,925
18196,5,936
18197,5,931
18198,5,982
18199,5,986
18200,5,986
18201,5,982
18202,5,982
18203,5,982
18204,5,986
18205,5,1060
18206,5,850
18207,5,850
18208,5,850
18209,5,844
18210,5,844
18211,5,850
18212,5,834
18213,5,834
18214,5,820
18215,5,820
18216,5,847
18217,5,847
18218,5,820
18219,5,834
18220,5,866
18221,5,866
18222,5,866
18223,5,867
18224,5,899
18225,5,899
18226,5,867
18227,5,897
18228,5,897
18229,5,897
18230,5,918
18231,5,897
18232,5,918
18233,5,930
18234,5,937
18235,5,930
18236,5,918
18237,5,930
18238,5,930
18239,5,937
18240,5,958
18241,5,930
18242,5,958
18243,5,958
18244,5,978
18245,5,978
18246,5,978
18247,5,991
18248,5,991
18249,5,991
18250,5,991
18251,5,988
18252,5,988
18253,5,988
18254,5,988
18255,5,988
18256,5,1023
18257,5,1023
18258,5,1075
18259,5,1077
18260,5,1081
18261,5,1077
18262,5,1081
18263,5,1081
18264,5,1081
18265,5,1081
18266,5,1126
18267,5,1126
18268,5,1126
18269,5,1081
18270,5,1126
18271,5,1126
18272,5,1110
18273,5,1110
18274,5,1207
18275,5,671
18276,5,671
18277,5,671
18278,5,752
18279,5,752
18280,5,752
18281,5,752
18282,5,770
18283,5,752
18284,5,752
18285,5,752
18286,5,770
18287,5,752
18288,5,752
18289,5,822
18290,5,832
18291,5,832
18292,5,848
18293,5,848
18294,5,848
18295,5,848
18296,5,832
18297,5,848
18298,5,848
18299,5,832
18300,5,700
18301,5,700
18302,5,700
18303,5,700
18304,5,703
18305,5,703
18306,5,770
18307,5,770
18308,5,770
18309,5,832
18310,5,832
18311,5,845
18312,5,845
18313,5,871
18314,5,871
18315,5,894
18316,5,871
18317,5,894
18318,5,871
18319,5,915
18320,5,894
18321,5,915
18322,5,911
18323,5,894
18324,5,911
18325,5,915
18326,5,894
18327,5,911
18328,5,915
18329,5,911
18330,5,894
18331,5,915
18332,5,911
18333,5,911
18334,5,911
18335,5,911
18336,5,911
18337,5,915
18338,5,845
18339,5,845
18340,5,845
18341,5,845
18342,5,845
18343,5,673
18344,5,673
18345,5,673
18346,5,673
18347,5,673
18348,5,673
18349,5,673
18350,5,768
18351,5,768
18352,5,812
18353,5,768
18354,5,857
18355,5,812
18356,5,892
18357,5,892
18358,5,892
18359,5,892
18360,5,778
18361,5,816
18362,5,816
18363,5,816
18364,5,862
18365,5,862
18366,5,862
18367,5,857
18368,5,857
18369,5,857
18370,5,857
18371,5,857
18372,5,857
18373,5,857
18374,5,857
18375,5,889
18376,5,889
18377,5,889
18378,5,922
18379,5,922
18380,5,940
18381,5,941
18382,5,940
18383,5,964
18384,5,940
18385,5,940
18386,5,964
18387,5,973
18388,5,976
18389,5,981
18390,5,976
18391,5,973
18392,5,981
18393,5,964
18394,5,992
18395,5,981
18396,5,889
18397,5,889
18398,5,889
18399,5,889
18400,5,877
18401,5,877
18402,5,877
18403,5,877
18404,5,877
18405,5,877
18406,5,877
18407,5,877
18408,5,879
18409,5,908
18410,5,908
18411,5,908
18412,5,908
18413,5,942
18414,5,942
18415,5,942
18416,5,942
18417,5,942
18418,5,947
18419,5,947
18420,5,947
18421,5,947
18422,5,947
18423,5,947
18424,5,941
18425,5,941
18426,5,941
18427,5,962
18428,5,941
18429,5,941
18430,5,962
18431,5,941
18432,5,962
18433,5,987
18434,5,987
18435,5,987
18436,5,993
18437,5,993
18438,5,993
18439,5,987
18440,5,993
18441,5,993
18442,5,987
18443,5,989
18444,5,989
18445,5,1006
18446,5,1006
18447,5,989
18448,5,1028
18449,5,1028
18450,5,1093
18451,5,1092
18452,5,1104
18453,5,1092
18454,5,1092
18455,5,1025
18456,5,1033
18457,5,1033
18458,5,1033
18459,5,1033
18460,5,1033
18461,5,1069
18462,5,1069
18463,5,1084
18464,5,1086
18465,5,1086
18466,5,1103
18467,5,1084
18468,5,1069
18469,5,1103
18470,5,1084
18471,5,1103
18472,5,1103
18473,5,1103
18474,5,1103
18475,5,1177
18476,5,1104
18477,5,1104
18478,5,1104
18479,5,1104
18480,5,1317
18481,5,1287
18482,5,1139
18483,5,1139
18484,5,1136
18485,5,1136
18486,5,1136
18487,5,1139
18488,5,1139
18489,5,1139
18490,5,1169
18491,5,1177
18492,5,1177
18493,5,1169
18494,5,1169
18495,5,1169
18496,5,1215
18497,5,1215
18498,5,1238
18499,5,1238
18500,5,1251
18501,5,1264
18502,5,1238
18503,5,1264
18504,5,1288
18505,5,1288
18506,5,1288
18507,5,1264
18508,5,1264
18509,5,1264
18510,5,1264
18511,5,1251
18512,5,1264
18513,5,1288
18514,5,1251
18515,5,1264
18516,5,1264
18517,5,1288
18518,5,1288
18519,5,1251
18520,5,1264
18521,5,1251
18522,5,1251
18523,5,1287
18524,5,1288
18525,5,1288
18526,5,1288
18527,5,1264
18528,5,1288
18529,5,1288
18530,5,1251
18531,5,1321
18532,5,1321
18533,5,1164
18534,5,1164
18535,5,1164
18536,5,1164
18537,5,1164
18538,5,1321
18539,5,1321
18540,5,1321
18541,5,1136
18542,5,1136
18543,5,1261
18544,5,1261
18545,5,1287
18546,5,1287
18547,5,1287
18548,5,1287
18549,5,1287
18550,5,1287
18551,5,1287
18552,5,1146
18553,5,1146
18554,5,1146
18555,5,1146
18556,5,1146
18557,5,1194
18558,5,1146
18559,5,1146
18560,5,1194
18561,5,1194
18562,5,1146
18563,5,1194
18564,5,963
18565,5,963
18566,5,963
18567,5,963
18568,5,923
18569,5,923
18570,5,923
18571,5,953
18572,5,953
18573,5,965
18574,5,968
18575,5,974
18576,5,977
18577,5,965
18578,5,1000
18579,5,1001
18580,5,1007
18581,5,1007
18582,5,1018
18583,5,1020
18584,5,1020
18585,5,1001
18586,5,1029
18587,5,1030
18588,5,1038
18589,5,1041
18590,5,1047
18591,5,1041
18592,5,1030
18593,5,1061
18594,5,1047
18595,5,1041
18596,5,1038
18597,5,1061
18598,5,1041
18599,5,1047
18600,5,1076
18601,5,1076
18602,5,1061
18603,5,1076
18604,5,1076
18605,5,898
18606,5,898
18607,5,898
18608,5,934
18609,5,898
18610,5,934
18611,5,950
18612,5,950
18613,5,950
18614,5,997
18615,5,995
18616,5,1010
18617,5,491
18618,5,491
18619,5,491
18620,5,491
18621,5,491
18622,5,720
18623,5,491
18624,5,491
18625,5,491
18626,5,491
18627,5,861
18628,5,861
18629,5,885
18630,5,886
18631,5,886
18632,5,885
18633,5,861
18634,5,886
18635,5,861
18636,5,885
18637,5,886
18638,5,885
18639,5,331
18640,5,488
18641,5,488
18642,5,488
18643,5,488
18644,5,488
18645,5,637
18646,5,637
18647,5,637
18648,5,637
18649,5,637
18650,5,488
18651,5,611
18652,5,611
18653,5,710
18654,5,710
18655,5,710
18656,5,720
18657,5,720
18658,5,710
18659,5,720
18660,5,710
18661,5,720
18662,5,777
18663,5,398
18664,5,582
18665,5,582
18666,5,597
18667,5,597
18668,5,582
18669,5,582
18670,5,597
18671,5,582
18672,5,582
18673,5,582
18674,5,492
18675,5,492
18676,5,492
18677,5,492
18678,5,492
18679,5,527
18680,5,582
18681,5,527
18682,5,582
18683,5,527
18684,5,582
18685,5,582
18686,5,582
18687,5,582
18688,5,527
18689,5,757
18690,5,757
18691,5,757
18692,5,757
18693,5,807
18694,5,807
18695,5,777
18696,5,807
18697,5,838
18698,5,838
18699,5,853
18700,5,491
18701,5,833
18702,5,833
18703,5,833
18704,5,864
18705,5,864
18706,5,833
18707,5,833
18708,5,491
18709,5,637
18710,5,637
18711,5,637
18712,5,637
18713,5,777
18714,5,777
18715,5,777
18716,5,777
18717,5,853
18718,5,777
18719,5,750
18720,5,750
18721,5,767
18722,5,767
18723,5,757
18724,5,750
18725,5,767
18726,5,767
18727,5,478
18728,5,510
18729,5,478
18730,5,478
18731,5,510
18732,5,478
18733,5,478
18734,5,510
18735,5,478
18736,5,478
18737,5,510
18738,5,478
18739,5,478
18740,5,478
18741,5,510
18742,5,711
18743,5,711
18744,5,682
18745,5,478
18746,5,719
18747,5,719
18748,5,711
18749,5,682
18750,5,711
18751,5,760
18752,5,711
18753,5,760
18754,5,760
18755,5,510
18756,5,488
18757,5,488
18758,5,488
18759,5,488
18760,5,488
18761,5,488
18762,5,488
18763,5,488
18764,5,637
18765,5,682
18766,5,682
18767,5,637
18768,5,682
18769,5,682
18770,5,787
18771,5,805
18772,5,805
18773,5,827
18774,5,805
18775,5,827
18776,5,827
18777,5,779
18778,5,779
18779,5,851
18780,5,851
18781,5,851
18782,5,865
18783,5,851
18784,5,888
18785,5,917
18786,5,979
18787,5,979
18788,5,870
18789,5,840
18790,5,840
18791,5,840
18792,5,840
18793,5,840
18794,5,840
18795,5,840
18796,5,840
18797,5,914
18798,5,840
18799,5,840
18800,5,914
18801,5,914
18802,5,863
18803,5,914
18804,5,863
18805,5,863
18806,5,863
18807,5,863
18808,5,863
18809,5,952
18810,5,952
18811,5,952
18812,5,952
18813,5,952
18814,5,952
18815,5,952
18816,5,821
18817,5,838
18818,5,853
18819,5,864
18820,5,838
18821,5,864
18822,5,864
18823,5,864
18824,5,896
18825,5,896
18826,5,864
18827,5,896
18828,5,896
18829,5,838
18830,5,838
18831,5,838
18832,5,838
18833,5,891
18834,5,891
18835,5,891
18836,5,891
18837,5,891
18838,5,932
18839,5,891
18840,5,932
18841,5,932
18842,5,891
18843,5,1008
18844,5,1034
18845,5,1008
18846,5,1034
18847,5,1034
18848,5,1015
18849,5,1015
18850,5,1003
18851,5,1003
18852,5,1003
18853,5,1003
18854,5,990
18855,5,990
18856,5,990
18857,5,990
18858,5,990
18859,5,990
18860,5,929
18861,5,929
18862,5,929
18863,5,929
18864,5,943
18865,5,929
18866,5,943
18867,5,912
18868,5,912
18869,5,913
18870,5,913
18871,5,913
18872,5,913
18873,5,975
18874,5,975
18875,5,975
18876,5,975
18877,5,975
18878,5,975
18879,5,943
18880,5,943
18881,5,943
18882,5,943
18883,5,943
18884,5,943
18885,5,943
18886,5,943
18887,5,1022
18888,5,1022
18889,5,1022
18890,5,1022
18891,5,1022
18892,5,1054
18893,5,1054
18894,5,1054
18895,5,1054
18896,5,1054
18897,5,1054
18898,5,1085
18899,5,1085
18900,5,1098
18901,5,1098
18902,5,1116
18903,5,1117
18904,5,1116
18905,5,1117
18906,5,1122
18907,5,1117
18908,5,1128
18909,5,1122
18910,5,1128
18911,5,1134
18912,5,1128
18913,5,1134
18914,5,1134
18915,5,1134
18916,5,949
18917,5,949
18918,5,949
18919,5,949
18920,5,949
18921,5,972
18922,5,972
18923,5,972
18924,5,972
18925,5,972
18926,5,999
18927,5,999
18928,5,999
18929,5,999
18930,5,1074
18931,5,1074
18932,5,1074
18933,5,1074
18934,5,1009
18935,5,1009
18936,5,1037
18937,5,1009
18938,5,1053
18939,5,1053
18940,5,1064
18941,5,1053
18942,5,921
18943,5,921
18944,5,921
18945,5,935
18946,5,921
18947,5,935
18948,5,935
18949,5,921
18950,5,935
18951,5,935
18952,5,935
18953,5,935
18954,5,967
18955,5,967
18956,5,967
18957,5,967
18958,5,967
18959,5,1005
18960,5,1019
18961,5,1021
18962,5,1021
18963,5,1059
18964,5,1059
18965,5,1059
18966,5,1059
18967,5,926
18968,5,926
18969,5,926
18970,5,926
18971,5,926
18972,5,926
18973,5,948
18974,5,948
18975,5,948
18976,5,948
18977,5,948
18978,5,948
18979,5,984
18980,5,984
18981,5,984
18982,5,984
18983,5,984
18984,5,1011
18985,5,1011
18986,5,1011
18987,5,1011
18988,5,1035
18989,5,1011
18990,5,1035
18991,5,1063
18992,5,1035
18993,5,1035
18994,5,1078
18995,5,1083
18996,5,1063
18997,5,1083
18998,5,1107
18999,5,1107
19000,5,1114
19001,5,1129
19002,5,1129
19003,5,1114
19004,5,1048
19005,5,1048
19006,5,1048
19007,5,1123
19008,5,1141
19009,5,1141
19010,5,1089
19011,5,1089
19012,5,1095
19013,5,1108
19014,5,1095
19015,5,1118
19016,5,1108
19017,5,1127
19018,5,1131
19019,5,1133
19020,5,1133
19021,5,1148
19022,5,1153
19023,5,1152
19024,5,1151
19025,5,1152
19026,5,1151
19027,5,1163
19028,5,1165
19029,5,1166
19030,5,1171
19031,5,1183
19032,5,1189
19033,5,1166
19034,5,1189
19035,5,1196
19036,5,1166
19037,5,1200
19038,5,1183
19039,5,1196
19040,5,1200
19041,5,1211
19042,5,1214
19043,5,1211
19044,5,1214
19045,5,1222
19046,5,1222
19047,5,1062
19048,5,1062
19049,5,1102
19050,5,1067
19051,5,704
19052,5,704
19053,5,754
19054,5,704
19055,5,754
19056,5,797
19057,5,797
19058,5,797
19059,5,805
19060,5,825
19061,5,825
19062,5,837
19063,5,825
19064,5,825
19065,5,837
19066,5,825
19067,5,735
19068,5,803
19069,5,803
19070,5,803
19071,5,754
19072,5,754
19073,5,825
19074,5,825
19075,5,837
19076,5,837
19077,5,825
19078,5,825
19079,5,837
19080,5,825
19081,5,803
19082,5,803
19083,5,704
19084,5,754
19085,5,754
19086,5,673
19087,5,673
19088,5,741
19089,5,741
19090,5,741
19091,5,741
19092,5,741
19093,5,852
19094,5,852
19095,5,852
19096,5,604
19097,5,604
19098,5,604
19099,5,604
19100,5,604
19101,5,604
19102,5,604
19103,5,625
19104,5,625
19105,5,625
19106,5,625
19107,5,625
19108,5,625
19109,5,625
19110,5,604
19111,5,625
19112,5,625
19113,5,701
19114,5,701
19115,5,625
19116,5,701
19117,5,625
19118,5,701
19119,5,774
19120,5,819
19121,5,846
19122,5,846
19123,5,875
19124,5,876
19125,5,878
19126,5,825
19127,5,876
19128,5,876
19129,5,876
19130,5,878
19131,5,875
19132,5,876
19133,5,875
19134,5,903
19135,5,905
19136,5,903
19137,5,903
19138,5,903
19139,5,903
19140,5,905
19141,5,903
19142,5,905
19143,5,905
19144,5,837
19145,5,869
19146,5,901
19147,5,902
19148,5,902
19149,5,901
19150,5,909
19151,5,909
19152,5,919
19153,5,901
19154,5,924
19155,5,909
19156,5,919
19157,5,901
19158,5,924
19159,5,909
19160,5,959
19161,5,959
19162,5,959
19163,5,901
19164,5,909
19165,5,909
19166,5,909
19167,5,909
19168,5,909
19169,5,901
19170,5,906
19171,5,906
19172,5,906
19173,5,906
19174,5,906
19175,5,906
19176,5,906
19177,5,906
19178,5,906
19179,5,1066
19180,5,1066
19181,5,1066
19182,5,1066
19183,5,1121
19184,5,1066
19185,5,1121
19186,5,1121
19187,5,1274
19188,5,1013
19189,5,1013
19190,5,1013
19191,5,1013
19192,5,1013
19193,5,1031
19194,5,1013
19195,5,1043
19196,5,1026
19197,5,1031
19198,5,1065
19199,5,1065
19200,5,1014
19201,5,1026
19202,5,1101
19203,5,1101
19204,5,1101
19205,5,1154
19206,5,1154
19207,5,1175
19208,5,1175
19209,5,1154
19210,5,1175
19211,5,1175
19212,5,1238
19213,5,1058
19214,5,1058
19215,5,1058
19216,5,1145
19217,5,1181
19218,5,1145
19219,5,1145
19220,5,1181
19221,5,1181
19222,5,1267
19223,5,1145
19224,5,1181
19225,5,1294
19226,5,1294
19227,5,1267
19228,5,1294
19229,5,1267
19230,5,1294
19231,5,1121
19232,5,1293
19233,5,1293
19234,5,1293
19235,5,1293
19236,5,1293
19237,5,1293
19238,5,1293
19239,5,1293
19240,5,1293
19241,5,1014
19242,5,1026
19243,5,1014
19244,5,1014
19245,5,1014
19246,5,1014
19247,5,1026
19248,5,1014
19249,5,1026
19250,5,1101
19251,5,1101
19252,5,1295
19253,5,1295
19254,5,1295
19255,5,1295
19256,5,1295
19257,5,1330
19258,5,1330
19259,5,1330
19260,5,1330
19261,5,1330
19262,5,1330
19263,5,1383
19264,5,1383
19265,5,1383
19266,5,1305
19267,5,1305
19268,5,1348
19269,5,1348
19270,5,1348
19271,5,1348
19272,5,1348
19273,5,1389
19274,5,1386
19275,5,1386
19276,5,1386
19277,5,1386
19278,5,1418
19279,5,1418
19280,5,1386
19281,5,1418
19282,5,1386
19283,5,1386
19284,5,1418
19285,5,1386
19286,5,1418
19287,5,1418
19288,5,1418
19289,5,1386
19290,5,1386
19291,5,1112
19292,5,1125
19293,5,1125
19294,5,1135
19295,5,1142
19296,5,1135
19297,5,1125
19298,5,1142
19299,5,1156
19300,5,1142
19301,5,1156
19302,5,1135
19303,5,1156
19304,5,1172
19305,5,1156
19306,5,1156
19307,5,1179
19308,5,1179
19309,5,1193
19310,5,1172
19311,5,1197
19312,5,1193
19313,5,1197
19314,5,1210
19315,5,1226
19316,5,1225
19317,5,1225
19318,5,1231
19319,5,1210
19320,5,1197
19321,5,1091
19322,5,1091
19323,5,1113
19324,5,1091
19325,5,1113
19326,5,1113
19327,5,1091
19328,5,1143
19329,5,1113
19330,5,1091
19331,5,1113
19332,5,1157
19333,5,1157
19334,5,1174
19335,5,1176
19336,5,1184
19337,5,1187
19338,5,1174
19339,5,1187
19340,5,1176
19341,5,1187
19342,5,1184
19343,5,1206
19344,5,1213
19345,5,1187
19346,5,1206
19347,5,1221
19348,5,1223
19349,5,1230
19350,5,1235
19351,5,1230
19352,5,1240
19353,5,1206
19354,5,1240
19355,5,1240
19356,5,1206
19357,5,1230
19358,5,1275
19359,5,1275
19360,5,1275
19361,5,1140
19362,5,1140
19363,5,1140
19364,5,1246
19365,5,1246
19366,5,1275
19367,5,1246
19368,5,1246
19369,5,1140
19370,5,1241
19371,5,1241
19372,5,1241
19373,5,1241
19374,5,1241
19375,5,1259
19376,5,1259
19377,5,1259
19378,5,1259
19379,5,1241
19380,5,1259
19381,5,1259
19382,5,1297
19383,5,1297
19384,5,1297
19385,5,1297
19386,5,1297
19387,5,1327
19388,5,1327
19389,5,1327
19390,5,1327
19391,5,1327
19392,5,980
19393,5,980
19394,5,980
19395,5,1042
19396,5,1042
19397,5,1042
19398,5,960
19399,5,960
19400,5,1017
19401,5,1017
19402,5,1017
19403,5,1017
19404,5,945
19405,5,945
19406,5,945
19407,5,945
19408,5,945
19409,5,996
19410,5,1115
19411,5,1024
19412,5,1024
19413,5,1024
19414,5,1056
19415,5,1056
19416,5,1056
19417,5,1079
19418,5,1079
19419,5,955
19420,5,955
19421,5,996
19422,5,955
19423,5,996
19424,5,996
19425,5,996
19426,5,945
19427,5,996
19428,5,996
19429,5,954
19430,5,954
19431,5,954
19432,5,954
19433,5,1082
19434,5,1082
19435,5,1082
19436,5,1082
19437,5,1082
19438,5,1082
19439,5,996
19440,5,1436
19441,5,1436
19442,5,1436
19443,5,1436
19444,5,1436
19445,5,1436
19446,5,1436
19447,5,1436
19448,5,1436
19449,5,1419
19450,5,1419
19451,5,1435
19452,5,1436
19453,5,1436
19454,5,1436
19455,5,1419
19456,5,1389
19457,5,1389
19458,5,1389
19459,5,1389
19460,5,1389
19461,5,1413
19462,5,1413
19463,5,1413
19464,5,1435
19465,5,1413
19466,5,1413
19467,5,1413
19468,5,1406
19469,5,1406
19470,5,1406
19471,5,1406
19472,5,1406
19473,5,1406
19474,5,1406
19475,5,1406
19476,5,1406
19477,5,1406
19478,5,1406
19479,5,1406
19480,5,1406
19481,5,1406
19482,5,1300
19483,5,1300
19484,5,1300
19485,5,1307
19486,5,1307
19487,5,1316
19488,5,1300
19489,5,1300
19490,5,1316
19491,5,1316
19492,5,1316
19493,5,1337
19494,5,1337
19495,5,1337
19496,5,1313
19497,5,1329
19498,5,1333
19499,5,1333
19500,5,1329
19501,5,1333
19502,5,1343
19503,5,1329
19504,5,1343
19505,5,1350
19506,5,1353
19507,5,1350
19508,5,1343
19509,5,1350
19510,5,1343
19511,5,1350
19512,5,1350
19513,5,1353
19514,5,1343
19515,5,1350
19516,5,1381
19517,5,1385
19518,5,1385
19519,5,1381
19520,5,1285
19521,5,1285
19522,5,1285
19523,5,1285
19524,5,1298
19525,5,1298
19526,5,1298
19527,5,1311
19528,5,1311
19529,5,1311
19530,5,1311
19531,5,1311
19532,5,1311
19533,5,1366
19534,5,1347
19535,5,1347
19536,5,1347
19537,5,1328
19538,5,1328
19539,5,1328
19540,5,1328
19541,5,1328
19542,5,1328
19543,5,1328
19544,5,1355
19545,5,1355
19546,5,1355
19547,5,1365
19548,5,1365
19549,5,1355
19550,5,1355
19551,5,1355
19552,5,1371
19553,5,1365
19554,5,1365
19555,5,1347
19556,5,1347
19557,5,1371
19558,5,1371
19559,5,1371
19560,5,1371
19561,5,1371
19562,5,1371
19563,5,1371
19564,5,1372
19565,5,1372
19566,5,1379
19567,5,1379
19568,5,1372
19569,5,1379
19570,5,1372
19571,5,1379
19572,5,1379
19573,5,1379
19574,5,1379
19575,5,1379
19576,5,1379
19577,5,1347
19578,5,1394
19579,5,1414
19580,5,1414
19581,5,1366
19582,5,1366
19583,5,1366
19584,5,1422
19585,5,1422
19586,5,1422
19587,5,1422
19588,5,1422
19589,5,1422
19590,5,1446
19591,5,1378
19592,5,1378
19593,5,1378
19594,5,1378
19595,5,1387
19596,5,1378
19597,5,1394
19598,5,1387
19599,5,1387
19600,5,1387
19601,5,1394
19602,5,1387
19603,5,1387
19604,5,1394
19605,5,1387
19606,5,1417
19607,5,1417
19608,5,1387
19609,5,1417
19610,5,1394
19611,5,1394
19612,5,1417
19613,5,1378
19614,5,1378
19615,5,1239
19616,5,1239
19617,5,1244
19618,5,1239
19619,5,1239
19620,5,1262
19621,5,1263
19622,5,1263
19623,5,1263
19624,5,1263
19625,5,1252
19626,5,1271
19627,5,1229
19628,5,1229
19629,5,1229
19630,5,1242
19631,5,1242
19632,5,1248
19633,5,1242
19634,5,1248
19635,5,1248
19636,5,1265
19637,5,1270
19638,5,1265
19639,5,1270
19640,5,1265
19641,5,1265
19642,5,1281
19643,5,1281
19644,5,1289
19645,5,1281
19646,5,1289
19647,5,1281
19648,5,1289
19649,5,1289
19650,5,1281
19651,5,1289
19652,5,1281
19653,5,1289
19654,5,1289
19655,5,1289
19656,5,1237
19657,5,1237
19658,5,1237
19659,5,1237
19660,5,1237
19661,5,1257
19662,5,1237
19663,5,1257
19664,5,1257
19665,5,1257
19666,5,1278
19667,5,1278
19668,5,1278
19669,5,1203
19670,5,1203
19671,5,1203
19672,5,1203
19673,5,1203
19674,5,1203
19675,5,1224
19676,5,1203
19677,5,1228
19678,5,1224
19679,5,1224
19680,5,1203
19681,5,1228
19682,5,1224
19683,5,1228
19684,5,1224
19685,5,1228
19686,5,1228
19687,5,1224
19688,5,1243
19689,5,1243
19690,5,1243
19691,5,1243
19692,5,1243
19693,5,1243
19694,5,1224
19695,5,1253
19696,5,1253
19697,5,1253
19698,5,1253
19699,5,1253
19700,5,1268
19701,5,1253
19702,5,1268
19703,5,1268
19704,5,1268
19705,5,1268
19706,5,1268
19707,5,1268
19708,5,1268
19709,5,1292
19710,5,1292
19711,5,1292
19712,5,1149
19713,5,1149
19714,5,1149
19715,5,1149
19716,5,1149
19717,5,1167
19718,5,1167
19719,5,1167
19720,5,1178
19721,5,1178
19722,5,1167
19723,5,1167
19724,5,1167
19725,5,1178
19726,5,1178
19727,5,1178
19728,5,1198
19729,5,1198
19730,5,1198
19731,5,1198
19732,5,1198
19733,5,1220
19734,5,1198
19735,5,1198
19736,5,1220
19737,5,1220
19738,5,1220
19739,5,1220
19740,5,1220
19741,5,1220
19742,5,1220
19743,5,1168
19744,5,1168
19745,5,1190
19746,5,1190
19747,5,1190
19748,5,1247
19749,5,1247
19750,5,1247
19751,5,1247
19752,5,1202
19753,5,1202
19754,5,1202
19755,5,1202
19756,5,1190
19757,5,1094
19758,5,1094
19759,5,1094
19760,5,1094
19761,5,1094
19762,5,1137
19763,5,1137
19764,5,1137
19765,5,1137
19766,5,1137
19767,5,1137
19768,5,1137
19769,5,1137
19770,5,1272
19771,5,1301
19772,5,1301
19773,5,1162
19774,5,1162
19775,5,1162
19776,5,1137
19777,5,1192
19778,5,1162
19779,5,1162
19780,5,1192
19781,5,1249
19782,5,1249
19783,5,1249
19784,5,1296
19785,5,1296
19786,5,1296
19787,5,1296
19788,5,1296
19789,5,1296
19790,5,1192
19791,5,1192
19792,5,1192
19793,5,1192
19794,5,1192
19795,5,1192
19796,5,1192
19797,5,1249
19798,5,1249
19799,5,1249
19800,5,1249
19801,5,1249
19802,5,1335
19803,5,1358
19804,5,1358
19805,5,1335
19806,5,1358
19807,5,1335
19808,5,1335
19809,5,1335
19810,5,1335
19811,5,1358
19812,5,1335
19813,5,1402
19814,5,1402
19815,5,1402
19816,5,1402
19817,5,1402
19818,5,1158
