"year","orig_msa","dest_msa","period","mode","purpose","nautos","trips"
2035,1,3,"NT","SR","Work",3,444
2035,1,3,"NT","SR","Work",4,309
2035,1,3,"NT","TRN","Other",0,22
2035,1,3,"NT","TRN","Other",1,31
2035,1,3,"NT","TRN","Other",2,47
2035,1,3,"NT","TRN","Other",3,20
2035,1,3,"NT","TRN","Other",4,13
2035,1,3,"NT","TRN","Work",0,30
2035,1,3,"NT","TRN","Work",1,34
2035,1,3,"NT","TRN","Work",2,59
2035,1,3,"NT","TRN","Work",3,18
2035,1,3,"NT","TRN","Work",4,7
2035,1,3,"PM","DA","Other",0,79
2035,1,3,"PM","DA","Other",1,1461
2035,1,3,"PM","DA","Other",2,4035
2035,1,3,"PM","DA","Other",3,1622
2035,1,3,"PM","DA","Other",4,801
2035,1,3,"PM","DA","Work",0,175
2035,1,3,"PM","DA","Work",1,5114
2035,1,3,"PM","DA","Work",2,14784
2035,1,3,"PM","DA","Work",3,6785
2035,1,3,"PM","DA","Work",4,3208
2035,1,3,"PM","NM","Other",0,75
2035,1,3,"PM","NM","Other",1,96
2035,1,3,"PM","NM","Other",2,104
2035,1,3,"PM","NM","Other",3,38
2035,1,3,"PM","NM","Other",4,34
2035,1,3,"PM","NM","Work",0,333
2035,1,3,"PM","NM","Work",1,349
2035,1,3,"PM","NM","Work",2,461
2035,1,3,"PM","NM","Work",3,176
2035,1,3,"PM","NM","Work",4,116
2035,1,3,"PM","SR","Other",0,193
2035,1,3,"PM","SR","Other",1,1965
2035,1,3,"PM","SR","Other",2,3860
2035,1,3,"PM","SR","Other",3,1901
2035,1,3,"PM","SR","Other",4,1268
2035,1,3,"PM","SR","Work",0,235
2035,1,3,"PM","SR","Work",1,644
2035,1,3,"PM","SR","Work",2,2196
2035,1,3,"PM","SR","Work",3,1251
2035,1,3,"PM","SR","Work",4,814
2035,1,3,"PM","TRN","Other",0,20
2035,1,3,"PM","TRN","Other",1,37
2035,1,3,"PM","TRN","Other",2,44
2035,1,3,"PM","TRN","Other",3,22
2035,1,3,"PM","TRN","Other",4,16
2035,1,3,"PM","TRN","Work",0,103
2035,1,3,"PM","TRN","Work",1,84
2035,1,3,"PM","TRN","Work",2,142
2035,1,3,"PM","TRN","Work",3,39
2035,1,3,"PM","TRN","Work",4,27
2035,1,4,"AM","DA","Other",0,26
2035,1,4,"AM","DA","Other",1,372
2035,1,4,"AM","DA","Other",2,1089
2035,1,4,"AM","DA","Other",3,584
2035,1,4,"AM","DA","Other",4,296
2035,1,4,"AM","DA","Work",0,74
2035,1,4,"AM","DA","Work",1,1494
2035,1,4,"AM","DA","Work",2,4055
2035,1,4,"AM","DA","Work",3,1769
2035,1,4,"AM","DA","Work",4,780
2035,1,4,"AM","NM","Other",0,7
2035,1,4,"AM","NM","Other",1,1
2035,1,4,"AM","NM","Other",2,10
2035,1,4,"AM","NM","Other",3,2
2035,1,4,"AM","NM","Other",4,2
2035,1,4,"AM","NM","Work",0,102
2035,1,4,"AM","NM","Work",1,123
2035,1,4,"AM","NM","Work",2,116
2035,1,4,"AM","NM","Work",3,47
2035,1,4,"AM","NM","Work",4,30
2035,1,4,"AM","SR","Other",0,56
2035,1,4,"AM","SR","Other",1,643
2035,1,4,"AM","SR","Other",2,1622
2035,1,4,"AM","SR","Other",3,887
2035,1,4,"AM","SR","Other",4,517
2035,1,4,"AM","SR","Work",0,58
2035,1,4,"AM","SR","Work",1,160
2035,1,4,"AM","SR","Work",2,497
2035,1,4,"AM","SR","Work",3,288
2035,1,4,"AM","SR","Work",4,164
2035,1,4,"AM","TRN","Other",0,11
2035,1,4,"AM","TRN","Other",1,32
2035,1,4,"AM","TRN","Other",2,60
2035,1,4,"AM","TRN","Other",3,26
2035,1,4,"AM","TRN","Other",4,9
2035,1,4,"AM","TRN","Work",0,27
2035,1,4,"AM","TRN","Work",1,38
2035,1,4,"AM","TRN","Work",2,35
2035,1,4,"AM","TRN","Work",3,18
2035,1,4,"AM","TRN","Work",4,12
2035,1,4,"EA","DA","Other",0,1
2035,1,4,"EA","DA","Other",1,12
2035,1,4,"EA","DA","Other",2,40
2035,1,4,"EA","DA","Other",3,24
2035,1,4,"EA","DA","Other",4,9
2035,1,4,"EA","DA","Work",0,26
2035,1,4,"EA","DA","Work",1,382
2035,1,4,"EA","DA","Work",2,1003
2035,1,4,"EA","DA","Work",3,474
2035,1,4,"EA","DA","Work",4,210
2035,1,4,"EA","NM","Other",0,1
2035,1,4,"EA","NM","Other",1,1
2035,1,4,"EA","NM","Other",2,1
2035,1,4,"EA","NM","Work",0,43
2035,1,4,"EA","NM","Work",1,35
2035,1,4,"EA","NM","Work",2,34
2035,1,4,"EA","NM","Work",3,15
2035,1,4,"EA","NM","Work",4,6
2035,1,4,"EA","SR","Other",1,20
2035,1,4,"EA","SR","Other",2,43
2035,1,4,"EA","SR","Other",3,26
2035,1,4,"EA","SR","Other",4,16
2035,1,4,"EA","SR","Work",0,19
2035,1,4,"EA","SR","Work",1,48
2035,1,4,"EA","SR","Work",2,116
2035,1,4,"EA","SR","Work",3,59
2035,1,4,"EA","SR","Work",4,52
2035,1,4,"EA","TRN","Other",2,4
2035,1,4,"EA","TRN","Other",3,1
2035,1,4,"EA","TRN","Work",0,3
2035,1,4,"EA","TRN","Work",1,12
2035,1,4,"EA","TRN","Work",2,9
2035,1,4,"EA","TRN","Work",3,4
2035,1,4,"MD","DA","Other",0,80
2035,1,4,"MD","DA","Other",1,1688
2035,1,4,"MD","DA","Other",2,4856
2035,1,4,"MD","DA","Other",3,2169
2035,1,4,"MD","DA","Other",4,889
2035,1,4,"MD","DA","Work",0,57
2035,1,4,"MD","DA","Work",1,1731
2035,1,4,"MD","DA","Work",2,4487
2035,1,4,"MD","DA","Work",3,1955
2035,1,4,"MD","DA","Work",4,911
2035,1,4,"MD","NM","Other",0,72
2035,1,4,"MD","NM","Other",1,69
2035,1,4,"MD","NM","Other",2,193
2035,1,4,"MD","NM","Other",3,73
2035,1,4,"MD","NM","Other",4,65
2035,1,4,"MD","NM","Work",0,84
2035,1,4,"MD","NM","Work",1,110
2035,1,4,"MD","NM","Work",2,171
2035,1,4,"MD","NM","Work",3,43
2035,1,4,"MD","NM","Work",4,48
2035,1,4,"MD","SR","Other",0,179
2035,1,4,"MD","SR","Other",1,1658
2035,1,4,"MD","SR","Other",2,3611
2035,1,4,"MD","SR","Other",3,1948
2035,1,4,"MD","SR","Other",4,1240
2035,1,4,"MD","SR","Work",0,51
2035,1,4,"MD","SR","Work",1,213
2035,1,4,"MD","SR","Work",2,579
2035,1,4,"MD","SR","Work",3,303
2035,1,4,"MD","SR","Work",4,212
2035,1,4,"MD","TRN","Other",0,31
2035,1,4,"MD","TRN","Other",1,60
2035,1,4,"MD","TRN","Other",2,100
2035,1,4,"MD","TRN","Other",3,55
2035,1,4,"MD","TRN","Other",4,47
2035,1,4,"MD","TRN","Work",0,27
2035,1,4,"MD","TRN","Work",1,31
2035,1,4,"MD","TRN","Work",2,39
2035,1,4,"MD","TRN","Work",3,14
2035,1,4,"MD","TRN","Work",4,12
2035,1,4,"NT","DA","Other",0,14
2035,1,4,"NT","DA","Other",1,491
2035,1,4,"NT","DA","Other",2,1480
2035,1,4,"NT","DA","Other",3,648
2035,1,4,"NT","DA","Other",4,291
2035,1,4,"NT","DA","Work",0,14
2035,1,4,"NT","DA","Work",1,993
2035,1,4,"NT","DA","Work",2,3053
2035,1,4,"NT","DA","Work",3,1510
2035,1,4,"NT","DA","Work",4,671
2035,1,4,"NT","NM","Other",0,31
2035,1,4,"NT","NM","Other",1,50
2035,1,4,"NT","NM","Other",2,97
2035,1,4,"NT","NM","Other",3,60
2035,1,4,"NT","NM","Other",4,46
2035,1,4,"NT","NM","Work",0,47
2035,1,4,"NT","NM","Work",1,70
2035,1,4,"NT","NM","Work",2,116
2035,1,4,"NT","NM","Work",3,58
2035,1,4,"NT","NM","Work",4,37
2035,1,4,"NT","SR","Other",0,62
2035,1,4,"NT","SR","Other",1,615
2035,1,4,"NT","SR","Other",2,1348
2035,1,4,"NT","SR","Other",3,677
2035,1,4,"NT","SR","Other",4,485
2035,1,4,"NT","SR","Work",0,37
2035,1,4,"NT","SR","Work",1,109
2035,1,4,"NT","SR","Work",2,477
2035,1,4,"NT","SR","Work",3,244
2035,1,4,"NT","SR","Work",4,201
2035,1,4,"NT","TRN","Other",0,11
2035,1,4,"NT","TRN","Other",1,29
2035,1,4,"NT","TRN","Other",2,34
2035,1,4,"NT","TRN","Other",3,14
2035,1,4,"NT","TRN","Other",4,22
2035,1,4,"NT","TRN","Work",0,11
2035,1,4,"NT","TRN","Work",1,16
2035,1,4,"NT","TRN","Work",2,35
2035,1,4,"NT","TRN","Work",3,9
2035,1,4,"NT","TRN","Work",4,9
2035,1,4,"PM","DA","Other",0,32
2035,1,4,"PM","DA","Other",1,658
2035,1,4,"PM","DA","Other",2,2034
2035,1,4,"PM","DA","Other",3,943
2035,1,4,"PM","DA","Other",4,433
2035,1,4,"PM","DA","Work",0,59
2035,1,4,"PM","DA","Work",1,2990
2035,1,4,"PM","DA","Work",2,9268
2035,1,4,"PM","DA","Work",3,4259
2035,1,4,"PM","DA","Work",4,1805
2035,1,4,"PM","NM","Other",0,28
2035,1,4,"PM","NM","Other",1,47
2035,1,4,"PM","NM","Other",2,123
2035,1,4,"PM","NM","Other",3,58
2035,1,4,"PM","NM","Other",4,49
2035,1,4,"PM","NM","Work",0,199
2035,1,4,"PM","NM","Work",1,310
2035,1,4,"PM","NM","Work",2,523
2035,1,4,"PM","NM","Work",3,203
2035,1,4,"PM","NM","Work",4,113
2035,1,4,"PM","SR","Other",0,79
2035,1,4,"PM","SR","Other",1,940
2035,1,4,"PM","SR","Other",2,2155
2035,1,4,"PM","SR","Other",3,1127
2035,1,4,"PM","SR","Other",4,753
2035,1,4,"PM","SR","Work",0,112
2035,1,4,"PM","SR","Work",1,458
2035,1,4,"PM","SR","Work",2,1421
2035,1,4,"PM","SR","Work",3,787
2035,1,4,"PM","SR","Work",4,523
2035,1,4,"PM","TRN","Other",0,22
2035,1,4,"PM","TRN","Other",1,41
2035,1,4,"PM","TRN","Other",2,92
2035,1,4,"PM","TRN","Other",3,40
2035,1,4,"PM","TRN","Other",4,30
2035,1,4,"PM","TRN","Work",0,80
2035,1,4,"PM","TRN","Work",1,117
2035,1,4,"PM","TRN","Work",2,196
2035,1,4,"PM","TRN","Work",3,81
2035,1,4,"PM","TRN","Work",4,64
2035,1,5,"AM","DA","Other",0,33
2035,1,5,"AM","DA","Other",1,320
2035,1,5,"AM","DA","Other",2,1148
2035,1,5,"AM","DA","Other",3,609
2035,1,5,"AM","DA","Other",4,339
2035,1,5,"AM","DA","Work",0,32
2035,1,5,"AM","DA","Work",1,1006
2035,1,5,"AM","DA","Work",2,3049
2035,1,5,"AM","DA","Work",3,1617
2035,1,5,"AM","DA","Work",4,714
2035,1,5,"AM","NM","Other",0,3
2035,1,5,"AM","NM","Other",1,11
2035,1,5,"AM","NM","Other",2,10
2035,1,5,"AM","NM","Other",3,9
2035,1,5,"AM","NM","Other",4,9
2035,1,5,"AM","NM","Work",0,40
2035,1,5,"AM","NM","Work",1,57
2035,1,5,"AM","NM","Work",2,61
2035,1,5,"AM","NM","Work",3,34
2035,1,5,"AM","NM","Work",4,19
2035,1,5,"AM","SR","Other",0,33
2035,1,5,"AM","SR","Other",1,437
2035,1,5,"AM","SR","Other",2,1185
2035,1,5,"AM","SR","Other",3,705
2035,1,5,"AM","SR","Other",4,509
2035,1,5,"AM","SR","Work",0,19
2035,1,5,"AM","SR","Work",1,89
2035,1,5,"AM","SR","Work",2,337
2035,1,5,"AM","SR","Work",3,213
2035,1,5,"AM","SR","Work",4,137
2035,1,5,"AM","TRN","Other",0,3
2035,1,5,"AM","TRN","Other",1,3
2035,1,5,"AM","TRN","Other",2,13
2035,1,5,"AM","TRN","Other",3,14
2035,1,5,"AM","TRN","Other",4,5
2035,1,5,"AM","TRN","Work",0,8
2035,1,5,"AM","TRN","Work",1,16
2035,1,5,"AM","TRN","Work",2,26
2035,1,5,"AM","TRN","Work",3,17
2035,1,5,"AM","TRN","Work",4,8
2035,1,5,"EA","DA","Other",0,1
2035,1,5,"EA","DA","Other",1,12
2035,1,5,"EA","DA","Other",2,47
2035,1,5,"EA","DA","Other",3,23
2035,1,5,"EA","DA","Other",4,11
2035,1,5,"EA","DA","Work",0,9
2035,1,5,"EA","DA","Work",1,279
2035,1,5,"EA","DA","Work",2,789
2035,1,5,"EA","DA","Work",3,428
2035,1,5,"EA","DA","Work",4,163
2035,1,5,"EA","NM","Other",2,2
2035,1,5,"EA","NM","Work",0,15
2035,1,5,"EA","NM","Work",1,27
2035,1,5,"EA","NM","Work",2,22
2035,1,5,"EA","NM","Work",3,11
2035,1,5,"EA","NM","Work",4,6
2035,1,5,"EA","SR","Other",0,1
2035,1,5,"EA","SR","Other",1,10
2035,1,5,"EA","SR","Other",2,28
2035,1,5,"EA","SR","Other",3,23
2035,1,5,"EA","SR","Other",4,17
2035,1,5,"EA","SR","Work",0,5
2035,1,5,"EA","SR","Work",1,30
2035,1,5,"EA","SR","Work",2,72
2035,1,5,"EA","SR","Work",3,55
2035,1,5,"EA","SR","Work",4,29
2035,1,5,"EA","TRN","Other",1,1
2035,1,5,"EA","TRN","Other",3,1
2035,1,5,"EA","TRN","Work",0,4
2035,1,5,"EA","TRN","Work",1,6
2035,1,5,"EA","TRN","Work",2,7
2035,1,5,"EA","TRN","Work",3,5
2035,1,5,"EA","TRN","Work",4,3
2035,1,5,"MD","DA","Other",0,91
2035,1,5,"MD","DA","Other",1,1463
2035,1,5,"MD","DA","Other",2,4668
2035,1,5,"MD","DA","Other",3,2275
2035,1,5,"MD","DA","Other",4,1132
2035,1,5,"MD","DA","Work",0,67
2035,1,5,"MD","DA","Work",1,1291
2035,1,5,"MD","DA","Work",2,3864
2035,1,5,"MD","DA","Work",3,2150
2035,1,5,"MD","DA","Work",4,1041
2035,1,5,"MD","NM","Other",0,40
2035,1,5,"MD","NM","Other",1,44
2035,1,5,"MD","NM","Other",2,88
2035,1,5,"MD","NM","Other",3,40
2035,1,5,"MD","NM","Other",4,37
2035,1,5,"MD","NM","Work",0,97
2035,1,5,"MD","NM","Work",1,74
2035,1,5,"MD","NM","Work",2,139
2035,1,5,"MD","NM","Work",3,49
2035,1,5,"MD","NM","Work",4,33
2035,1,5,"MD","SR","Other",0,98
2035,1,5,"MD","SR","Other",1,1273
2035,1,5,"MD","SR","Other",2,2985
2035,1,5,"MD","SR","Other",3,1730
2035,1,5,"MD","SR","Other",4,1289
2035,1,5,"MD","SR","Work",0,66
2035,1,5,"MD","SR","Work",1,145
2035,1,5,"MD","SR","Work",2,490
2035,1,5,"MD","SR","Work",3,359
2035,1,5,"MD","SR","Work",4,217
2035,1,5,"MD","TRN","Other",0,19
2035,1,5,"MD","TRN","Other",1,18
2035,1,5,"MD","TRN","Other",2,49
2035,1,5,"MD","TRN","Other",3,29
2035,1,5,"MD","TRN","Other",4,21
2035,1,5,"MD","TRN","Work",0,27
2035,1,5,"MD","TRN","Work",1,20
2035,1,5,"MD","TRN","Work",2,37
2035,1,5,"MD","TRN","Work",3,16
2035,1,5,"MD","TRN","Work",4,6
2035,1,5,"NT","DA","Other",0,14
2035,1,5,"NT","DA","Other",1,406
2035,1,5,"NT","DA","Other",2,1492
2035,1,5,"NT","DA","Other",3,744
2035,1,5,"NT","DA","Other",4,380
2035,1,5,"NT","DA","Work",0,42
2035,1,5,"NT","DA","Work",1,852
2035,1,5,"NT","DA","Work",2,2948
2035,1,5,"NT","DA","Work",3,1632
2035,1,5,"NT","DA","Work",4,963
2035,1,5,"NT","NM","Other",0,29
2035,1,5,"NT","NM","Other",1,26
2035,1,5,"NT","NM","Other",2,49
2035,1,5,"NT","NM","Other",3,19
2035,1,5,"NT","NM","Other",4,27
2035,1,5,"NT","NM","Work",0,89
2035,1,5,"NT","NM","Work",1,75
2035,1,5,"NT","NM","Work",2,102
2035,1,5,"NT","NM","Work",3,56
2035,1,5,"NT","NM","Work",4,44
2035,1,5,"NT","SR","Other",0,34
2035,1,5,"NT","SR","Other",1,449
2035,1,5,"NT","SR","Other",2,1124
2035,1,5,"NT","SR","Other",3,625
2035,1,5,"NT","SR","Other",4,456
2035,1,5,"NT","SR","Work",0,63
2035,1,5,"NT","SR","Work",1,124
2035,1,5,"NT","SR","Work",2,425
2035,1,5,"NT","SR","Work",3,291
2035,1,5,"NT","SR","Work",4,210
2035,1,5,"NT","TRN","Other",0,11
2035,1,5,"NT","TRN","Other",1,4
2035,1,5,"NT","TRN","Other",2,27
2035,1,5,"NT","TRN","Other",3,16
2035,1,5,"NT","TRN","Other",4,12
2035,1,5,"NT","TRN","Work",0,19
2035,1,5,"NT","TRN","Work",1,20
2035,1,5,"NT","TRN","Work",2,24
2035,1,5,"NT","TRN","Work",3,21
2035,1,5,"NT","TRN","Work",4,12
2035,1,5,"PM","DA","Other",0,23
2035,1,5,"PM","DA","Other",1,575
2035,1,5,"PM","DA","Other",2,1987
2035,1,5,"PM","DA","Other",3,1002
2035,1,5,"PM","DA","Other",4,511
2035,1,5,"PM","DA","Work",0,127
2035,1,5,"PM","DA","Work",1,2647
2035,1,5,"PM","DA","Work",2,8741
2035,1,5,"PM","DA","Work",3,4950
2035,1,5,"PM","DA","Work",4,2523
2035,1,5,"PM","NM","Other",0,47
2035,1,5,"PM","NM","Other",1,43
2035,1,5,"PM","NM","Other",2,56
2035,1,5,"PM","NM","Other",3,40
2035,1,5,"PM","NM","Other",4,26
2035,1,5,"PM","NM","Work",0,298
2035,1,5,"PM","NM","Work",1,241
2035,1,5,"PM","NM","Work",2,430
2035,1,5,"PM","NM","Work",3,183
2035,1,5,"PM","NM","Work",4,126
2035,1,5,"PM","SR","Other",0,34
2035,1,5,"PM","SR","Other",1,673
2035,1,5,"PM","SR","Other",2,1602
2035,1,5,"PM","SR","Other",3,959
2035,1,5,"PM","SR","Other",4,694
2035,1,5,"PM","SR","Work",0,188
2035,1,5,"PM","SR","Work",1,416
2035,1,5,"PM","SR","Work",2,1355
2035,1,5,"PM","SR","Work",3,957
2035,1,5,"PM","SR","Work",4,683
2035,1,5,"PM","TRN","Other",0,2
2035,1,5,"PM","TRN","Other",1,11
2035,1,5,"PM","TRN","Other",2,39
2035,1,5,"PM","TRN","Other",3,16
2035,1,5,"PM","TRN","Other",4,10
2035,1,5,"PM","TRN","Work",0,117
2035,1,5,"PM","TRN","Work",1,82
2035,1,5,"PM","TRN","Work",2,136
2035,1,5,"PM","TRN","Work",3,69
2035,1,5,"PM","TRN","Work",4,52
2035,1,6,"AM","DA","Other",1,11
2035,1,6,"AM","DA","Other",2,19
2035,1,6,"AM","DA","Other",3,21
2035,1,6,"AM","DA","Other",4,5
2035,1,6,"AM","DA","Work",0,1
2035,1,6,"AM","DA","Work",1,18
2035,1,6,"AM","DA","Work",2,42
2035,1,6,"AM","DA","Work",3,20
2035,1,6,"AM","DA","Work",4,12
2035,1,6,"AM","SR","Other",1,14
2035,1,6,"AM","SR","Other",2,56
2035,1,6,"AM","SR","Other",3,30
2035,1,6,"AM","SR","Other",4,21
2035,1,6,"AM","SR","Work",0,1
2035,1,6,"AM","SR","Work",2,5
2035,1,6,"AM","SR","Work",3,1
2035,1,6,"EA","DA","Other",0,1
2035,1,6,"EA","DA","Other",2,1
2035,1,6,"EA","DA","Work",0,1
2035,1,6,"EA","DA","Work",1,3
2035,1,6,"EA","DA","Work",2,18
2035,1,6,"EA","DA","Work",3,11
2035,1,6,"EA","DA","Work",4,7
2035,1,6,"EA","SR","Other",1,1
2035,1,6,"EA","SR","Other",2,2
2035,1,6,"EA","SR","Other",3,1
2035,1,6,"EA","SR","Other",4,2
2035,1,6,"EA","SR","Work",1,1
2035,1,6,"EA","SR","Work",4,1
2035,1,6,"MD","DA","Other",0,2
2035,1,6,"MD","DA","Other",1,37
2035,1,6,"MD","DA","Other",2,180
2035,1,6,"MD","DA","Other",3,75
2035,1,6,"MD","DA","Other",4,45
2035,1,6,"MD","DA","Work",1,19
2035,1,6,"MD","DA","Work",2,86
2035,1,6,"MD","DA","Work",3,58
2035,1,6,"MD","DA","Work",4,29
2035,1,6,"MD","NM","Other",4,1
2035,1,6,"MD","NM","Work",2,1
2035,1,6,"MD","SR","Other",0,4
2035,1,6,"MD","SR","Other",1,114
2035,1,6,"MD","SR","Other",2,306
2035,1,6,"MD","SR","Other",3,117
2035,1,6,"MD","SR","Other",4,83
2035,1,6,"MD","SR","Work",1,1
2035,1,6,"MD","SR","Work",2,7
2035,1,6,"MD","SR","Work",3,6
2035,1,6,"MD","SR","Work",4,7
2035,1,6,"MD","TRN","Work",2,1
2035,1,6,"NT","DA","Other",1,74
2035,1,6,"NT","DA","Other",2,221
2035,1,6,"NT","DA","Other",3,100
2035,1,6,"NT","DA","Other",4,57
2035,1,6,"NT","DA","Work",1,9
2035,1,6,"NT","DA","Work",2,48
2035,1,6,"NT","DA","Work",3,50
2035,1,6,"NT","DA","Work",4,26
2035,1,6,"NT","NM","Other",2,1
2035,1,6,"NT","SR","Other",1,161
2035,1,6,"NT","SR","Other",2,466
2035,1,6,"NT","SR","Other",3,205
2035,1,6,"NT","SR","Other",4,126
2035,1,6,"NT","SR","Work",1,2
2035,1,6,"NT","SR","Work",2,9
2035,1,6,"NT","SR","Work",3,7
2035,1,6,"NT","SR","Work",4,5
2035,1,6,"NT","TRN","Work",1,1
2035,1,6,"NT","TRN","Work",3,1
2035,1,6,"PM","DA","Other",1,43
2035,1,6,"PM","DA","Other",2,127
2035,1,6,"PM","DA","Other",3,53
2035,1,6,"PM","DA","Other",4,30
2035,1,6,"PM","DA","Work",1,36
2035,1,6,"PM","DA","Work",2,227
2035,1,6,"PM","DA","Work",3,152
2035,1,6,"PM","DA","Work",4,74
2035,1,6,"PM","NM","Work",2,1
2035,1,6,"PM","SR","Other",0,7
2035,1,6,"PM","SR","Other",1,114
2035,1,6,"PM","SR","Other",2,251
2035,1,6,"PM","SR","Other",3,135
2035,1,6,"PM","SR","Other",4,72
2035,1,6,"PM","SR","Work",1,6
2035,1,6,"PM","SR","Work",2,23
2035,1,6,"PM","SR","Work",3,28
2035,1,6,"PM","SR","Work",4,20
2035,1,6,"PM","TRN","Other",1,1
2035,1,6,"PM","TRN","Work",3,2
2035,2,0,"AM","DA","Other",0,224
2035,2,0,"AM","DA","Other",1,1551
2035,2,0,"AM","DA","Other",2,3868
2035,2,0,"AM","DA","Other",3,1610
2035,2,0,"AM","DA","Other",4,1147
2035,2,0,"AM","DA","Work",0,166
2035,2,0,"AM","DA","Work",1,3243
2035,2,0,"AM","DA","Work",2,8820
2035,2,0,"AM","DA","Work",3,3887
2035,2,0,"AM","DA","Work",4,2335
2035,2,0,"AM","NM","Other",0,195
2035,2,0,"AM","NM","Other",1,229
2035,2,0,"AM","NM","Other",2,418
2035,2,0,"AM","NM","Other",3,215
2035,2,0,"AM","NM","Other",4,172
2035,2,0,"AM","NM","Work",0,759
2035,2,0,"AM","NM","Work",1,722
2035,2,0,"AM","NM","Work",2,939
2035,2,0,"AM","NM","Work",3,365
2035,2,0,"AM","NM","Work",4,270
2035,2,0,"AM","SR","Other",0,475
2035,2,0,"AM","SR","Other",1,3482
2035,2,0,"AM","SR","Other",2,5940
2035,2,0,"AM","SR","Other",3,2904
2035,2,0,"AM","SR","Other",4,2312
2035,2,0,"AM","SR","Work",0,278
2035,2,0,"AM","SR","Work",1,692
2035,2,0,"AM","SR","Work",2,1696
2035,2,0,"AM","SR","Work",3,913
2035,2,0,"AM","SR","Work",4,643
2035,2,0,"AM","TRN","Other",0,112
2035,2,0,"AM","TRN","Other",1,132
2035,2,0,"AM","TRN","Other",2,158
2035,2,0,"AM","TRN","Other",3,89
2035,2,0,"AM","TRN","Other",4,73
2035,2,0,"AM","TRN","Work",0,251
2035,2,0,"AM","TRN","Work",1,307
2035,2,0,"AM","TRN","Work",2,431
2035,2,0,"AM","TRN","Work",3,162
2035,2,0,"AM","TRN","Work",4,134
2035,2,0,"EA","DA","Other",0,2
2035,2,0,"EA","DA","Other",1,44
2035,2,0,"EA","DA","Other",2,103
2035,2,0,"EA","DA","Other",3,45
2035,2,0,"EA","DA","Other",4,32
2035,2,0,"EA","DA","Work",0,53
2035,2,0,"EA","DA","Work",1,945
2035,2,0,"EA","DA","Work",2,2138
2035,2,0,"EA","DA","Work",3,933
2035,2,0,"EA","DA","Work",4,579
2035,2,0,"EA","NM","Other",0,2
2035,2,0,"EA","NM","Other",1,13
2035,2,0,"EA","NM","Other",2,17
2035,2,0,"EA","NM","Other",3,5
2035,2,0,"EA","NM","Other",4,2
2035,2,0,"EA","NM","Work",0,260
2035,2,0,"EA","NM","Work",1,273
2035,2,0,"EA","NM","Work",2,282
2035,2,0,"EA","NM","Work",3,113
2035,2,0,"EA","NM","Work",4,66
2035,2,0,"EA","SR","Other",0,19
2035,2,0,"EA","SR","Other",1,115
2035,2,0,"EA","SR","Other",2,186
2035,2,0,"EA","SR","Other",3,101
2035,2,0,"EA","SR","Other",4,91
2035,2,0,"EA","SR","Work",0,90
2035,2,0,"EA","SR","Work",1,250
2035,2,0,"EA","SR","Work",2,454
2035,2,0,"EA","SR","Work",3,224
2035,2,0,"EA","SR","Work",4,180
2035,2,0,"EA","TRN","Other",0,7
2035,2,0,"EA","TRN","Other",1,9
2035,2,0,"EA","TRN","Other",2,12
2035,2,0,"EA","TRN","Other",3,1
2035,2,0,"EA","TRN","Other",4,1
2035,2,0,"EA","TRN","Work",0,92
2035,2,0,"EA","TRN","Work",1,91
2035,2,0,"EA","TRN","Work",2,110
2035,2,0,"EA","TRN","Work",3,47
2035,2,0,"EA","TRN","Work",4,31
2035,2,0,"MD","DA","Other",0,505
2035,2,0,"MD","DA","Other",1,5048
2035,2,0,"MD","DA","Other",2,11394
2035,2,0,"MD","DA","Other",3,4565
2035,2,0,"MD","DA","Other",4,2672
2035,2,0,"MD","DA","Work",0,138
2035,2,0,"MD","DA","Work",1,2976
2035,2,0,"MD","DA","Work",2,5661
2035,2,0,"MD","DA","Work",3,2467
2035,2,0,"MD","DA","Work",4,1275
2035,2,0,"MD","NM","Other",0,681
2035,2,0,"MD","NM","Other",1,498
2035,2,0,"MD","NM","Other",2,739
2035,2,0,"MD","NM","Other",3,301
2035,2,0,"MD","NM","Other",4,287
2035,2,0,"MD","NM","Work",0,600
2035,2,0,"MD","NM","Work",1,462
2035,2,0,"MD","NM","Work",2,473
2035,2,0,"MD","NM","Work",3,216
2035,2,0,"MD","NM","Work",4,133
2035,2,0,"MD","SR","Other",0,1314
2035,2,0,"MD","SR","Other",1,6568
2035,2,0,"MD","SR","Other",2,10410
2035,2,0,"MD","SR","Other",3,4896
2035,2,0,"MD","SR","Other",4,4212
2035,2,0,"MD","SR","Work",0,242
2035,2,0,"MD","SR","Work",1,548
2035,2,0,"MD","SR","Work",2,966
2035,2,0,"MD","SR","Work",3,485
2035,2,0,"MD","SR","Work",4,348
2035,2,0,"MD","TRN","Other",0,226
2035,2,0,"MD","TRN","Other",1,189
2035,2,0,"MD","TRN","Other",2,321
2035,2,0,"MD","TRN","Other",3,99
2035,2,0,"MD","TRN","Other",4,99
2035,2,0,"MD","TRN","Work",0,107
2035,2,0,"MD","TRN","Work",1,130
2035,2,0,"MD","TRN","Work",2,179
2035,2,0,"MD","TRN","Work",3,62
2035,2,0,"MD","TRN","Work",4,57
2035,2,0,"NT","DA","Other",0,71
2035,2,0,"NT","DA","Other",1,1124
2035,2,0,"NT","DA","Other",2,2703
2035,2,0,"NT","DA","Other",3,1150
2035,2,0,"NT","DA","Other",4,726
2035,2,0,"NT","DA","Work",0,80
